stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopArea:VIAR,"Viarme-Talensac",,47.22134284,-1.56270663,,,1,
StopArea:VILE,"Violettes",,47.19808499,-1.50892263,,,1,
StopArea:VINE,"Villeneuve",,47.19413883,-1.51327692,,,1,
StopArea:VISO,"Vison",,47.24420824,-1.50968708,,,1,
StopArea:VIVI,"Viviers",,47.17307177,-1.48491068,,,1,
StopArea:VORR,"Val d'Or",,47.24387172,-1.58280097,,,1,
StopArea:VRIE,"Vrière",,47.28207182,-1.55611466,,,1,
StopArea:VSCO,"Vincent Scotto",,47.25239774,-1.56611580,,,1,
StopArea:VTNN,"Vertonne",,47.18703420,-1.49432297,,,1,
StopArea:VTOU,"Vertou",,47.16947150,-1.47124887,,,1,
StopArea:WATT,"Wattignies",,47.20394552,-1.54649042,,,1,
StopArea:WDIS,"Walt Disney",,47.19492386,-1.48998558,,,1,
StopArea:XBON,"Croix Bonneau",,47.20965051,-1.59543496,,,1,
StopArea:XJAN,"Croix Jeannette",,47.17111503,-1.62358511,,,1,
StopArea:XREZ,"Croix de Rezé",,47.17939845,-1.55897928,,,1,
StopArea:XSYY,"Croisy",,47.25375446,-1.62674344,,,1,
StopArea:XTRU,"Croix Truin",,47.19134217,-1.71176396,,,1,
StopArea:ZDCO,"Zac-des-Coteaux",,47.16479530,-1.67887799,,,1,
StopArea:ZENI,"Zénith",,47.23052059,-1.62923989,,,1,
StopArea:ZIMM,"Zimmer",,47.21005680,-1.65167434,,,1,
StopArea:ZOLA,"Zola",,47.21376750,-1.58608132,,,1,
StopPoint:ABDU1,"Abel Durand",,47.22019369,-1.60338192,,,0,StopArea:ABDU
StopPoint:ABLA1,"Avenue Blanche",,47.22973235,-1.58938102,,,0,StopArea:ABLA
StopPoint:ABLA2,"Avenue Blanche",,47.22956704,-1.58921022,,,0,StopArea:ABLA
StopPoint:ACHA1,"Angle Chaillou",,47.26970221,-1.57193925,,,0,StopArea:ACHA
StopPoint:ACHA2,"Angle Chaillou",,47.26978758,-1.57207782,,,0,StopArea:ACHA
StopPoint:ADBO1,"Audubon",,47.21409134,-1.72340027,,,0,StopArea:ADBO
StopPoint:ADBO2,"Audubon",,47.21390624,-1.72302929,,,0,StopArea:ADBO
StopPoint:ADE58,"Aimé Delrue",,47.20907017,-1.55034107,,,0,StopArea:ADEL
StopPoint:ADE59,"Aimé Delrue",,47.20915948,-1.55009643,,,0,StopArea:ADEL
StopPoint:ADEL1,"Aimé Delrue",,47.20913625,-1.55022427,,,0,StopArea:ADEL
StopPoint:ADEL2,"Aimé Delrue",,47.20911263,-1.55025692,,,0,StopArea:ADEL
StopPoint:ADPI1,"Avenue des Pins",,47.25328679,-1.59673282,,,0,StopArea:ADPI
StopPoint:ADPI3,"Avenue des Pins",,47.25366765,-1.59771330,,,0,StopArea:ADPI
StopPoint:AECL1,"Aéroclub",,47.15931812,-1.59829606,,,0,StopArea:AECL
StopPoint:AECL2,"Aéroclub",,47.15937294,-1.59800957,,,0,StopArea:AECL
StopPoint:AEPO1,"Aéroport",,47.15685237,-1.59744147,,,0,StopArea:AEPO
StopPoint:AEPO2,"Aéroport",,47.15738337,-1.59718997,,,0,StopArea:AEPO
StopPoint:AESP1,"Aérospatiale",,47.16078742,-1.58797160,,,0,StopArea:AESP
StopPoint:AESP2,"Aérospatiale",,47.16134041,-1.58707452,,,0,StopArea:AESP
StopPoint:AFRA1,"Anatole France",,47.22380078,-1.57124274,,,0,StopArea:AFRA
StopPoint:AFRA2,"Anatole France",,47.22376265,-1.57157047,,,0,StopArea:AFRA
StopPoint:AFRA3,"Anatole France",,47.22395633,-1.57196803,,,0,StopArea:AFRA
StopPoint:AGBE1,"L'Angebert",,47.14055031,-1.45575630,,,0,StopArea:AGBE
StopPoint:AGBE2,"L'Angebert",,47.14069246,-1.45554197,,,0,StopArea:AGBE
StopPoint:AGVI1,"Angevinière",,47.24518628,-1.61237909,,,0,StopArea:AGVI
StopPoint:AGVI2,"Angevinière",,47.24499957,-1.61151880,,,0,StopArea:AGVI
StopPoint:AIBU1,"Airbus",,47.15835888,-1.59183436,,,0,StopArea:AIBU
StopPoint:AIBU2,"Airbus",,47.15899860,-1.59050795,,,0,StopArea:AIBU
StopPoint:AIGU1,"Aiguillon",,47.25449805,-1.49656446,,,0,StopArea:AIGU
StopPoint:AIGU2,"Aiguillon",,47.25445070,-1.49690499,,,0,StopArea:AIGU
StopPoint:ALDE1,"Allende",,47.17540908,-1.62391593,,,0,StopArea:ALDE
StopPoint:ALDE2,"Allende",,47.17543422,-1.62397063,,,0,StopArea:ALDE
StopPoint:ALDE3,"Allende",,47.17480244,-1.62453153,,,0,StopArea:ALDE
StopPoint:ALNE1,"Aulne",,47.27684302,-1.63893766,,,0,StopArea:ALNE
StopPoint:ALNE2,"Aulne",,47.27675227,-1.63895738,,,0,StopArea:ALNE
StopPoint:AMCA1,"Armoricaine",,47.25860084,-1.64868107,,,0,StopArea:AMCA
StopPoint:AMCA2,"Armoricaine",,47.25825191,-1.64757018,,,0,StopArea:AMCA
StopPoint:AMER1,"Américains",,47.23609762,-1.56824021,,,0,StopArea:AMER
StopPoint:AMER2,"Américains",,47.23578445,-1.56791320,,,0,StopArea:AMER
StopPoint:AMIT1,"Amitié",,47.21639574,-1.71755988,,,0,StopArea:AMIT
StopPoint:AMIT2,"Amitié",,47.21733502,-1.71800124,,,0,StopArea:AMIT
StopPoint:AMOR1,"Ar Mor",,47.22805437,-1.62368871,,,0,StopArea:AMOR
StopPoint:AMOR2,"Ar Mor",,47.22835522,-1.62410766,,,0,StopArea:AMOR
StopPoint:AMPE1,"Ampère",,47.26072394,-1.55325029,,,0,StopArea:AMPE
StopPoint:AMPE2,"Ampère",,47.26074421,-1.55345021,,,0,StopArea:AMPE
StopPoint:ANGE1,"Les Anges",,47.27477816,-1.63638868,,,0,StopArea:ANGE
StopPoint:ANGE2,"Les Anges",,47.27476418,-1.63653321,,,0,StopArea:ANGE
StopPoint:ANTO1,"Antons",,47.25766972,-1.62262821,,,0,StopArea:ANTO
StopPoint:ANTO2,"Antons",,47.25783573,-1.62330199,,,0,StopArea:ANTO
StopPoint:APAV1,"Apave",,47.22569669,-1.64767067,,,0,StopArea:APAV
StopPoint:APAV2,"Apave",,47.22536077,-1.64748698,,,0,StopArea:APAV
StopPoint:APER1,"Ampère",,47.30226944,-1.50785711,,,0,StopArea:APER
StopPoint:APER2,"Ampère",,47.30211406,-1.50792536,,,0,StopArea:APER
StopPoint:APRE1,"Ambroise Paré",,47.22888532,-1.60865005,,,0,StopArea:APRE
StopPoint:APRE2,"Ambroise Paré",,47.22908658,-1.60855912,,,0,StopArea:APRE
StopPoint:AQUI1,"Aquitaine",,47.20991217,-1.61508924,,,0,StopArea:AQUI
StopPoint:AQUI2,"Aquitaine",,47.20985556,-1.61516437,,,0,StopArea:AQUI
StopPoint:ARAG1,"Arago",,47.30349673,-1.50480754,,,0,StopArea:ARAG
StopPoint:ARAG2,"Arago",,47.30358086,-1.50498571,,,0,StopArea:ARAG
StopPoint:ARBO1,"Arbois",,47.25860188,-1.58188330,,,0,StopArea:ARBO
StopPoint:ARBO2,"Arbois",,47.25841681,-1.58202849,,,0,StopArea:ARBO
StopPoint:ARCA1,"Arcades",,47.21182882,-1.65278462,,,0,StopArea:ARCA
StopPoint:ARCA2,"Arcades",,47.21201705,-1.65359178,,,0,StopArea:ARCA
StopPoint:ARGO1,"Argonautes",,47.30243053,-1.48183934,,,0,StopArea:ARGO
StopPoint:ARGO2,"Argonautes",,47.30238429,-1.48187576,,,0,StopArea:ARGO
StopPoint:ATAR1,"Antarès",,47.28168169,-1.45969772,,,0,StopArea:ATAR
StopPoint:ATAR2,"Antarès",,47.28168039,-1.45973733,,,0,StopArea:ATAR
StopPoint:AUCP1,"La Chapelle Aulnay",,47.30753695,-1.54288869,,,0,StopArea:AUCP
StopPoint:AUCP2,"La Chapelle Aulnay",,47.30748615,-1.54279231,,,0,StopArea:AUCP
StopPoint:AUCP3,"La Chapelle Aulnay",,47.30724856,-1.54289422,,,0,StopArea:AUCP
StopPoint:AUFR1,"L'Aufrère",,47.16803754,-1.52512222,,,0,StopArea:AUFR
StopPoint:AUGE1,"Augé",,47.19497476,-1.51736712,,,0,StopArea:AUGE
StopPoint:AVEN1,"Aveneaux",,47.23368736,-1.62987144,,,0,StopArea:AVEN
StopPoint:AVEN2,"Aveneaux",,47.23287134,-1.63055144,,,0,StopArea:AVEN
StopPoint:BABI1,"Barbinière",,47.15954983,-1.48175394,,,0,StopArea:BABI
StopPoint:BABI2,"Barbinière",,47.15979680,-1.48163950,,,0,StopArea:BABI
StopPoint:BAGA1,"Bagatelle",,47.23914825,-1.62796208,,,0,StopArea:BAGA
StopPoint:BAGA2,"Bagatelle",,47.23993631,-1.62757084,,,0,StopArea:BAGA
StopPoint:BAIE1,"Babinière",,47.25919776,-1.54615405,,,0,StopArea:BAIE
StopPoint:BAIE2,"Babinière",,47.25916948,-1.54619169,,,0,StopArea:BAIE
StopPoint:BAIR1,"Bel Air",,47.22578752,-1.55964729,,,0,StopArea:BAIR
StopPoint:BAIR2,"Bel Air",,47.22543928,-1.55929139,,,0,StopArea:BAIR
StopPoint:BALI1,"Balinière",,47.18610503,-1.55388546,,,0,StopArea:BALI
StopPoint:BALI2,"Balinière",,47.18611336,-1.55393231,,,0,StopArea:BALI
StopPoint:BALI3,"Balinière",,47.18463286,-1.55440600,,,0,StopArea:BALI
StopPoint:BALI4,"Balinière",,47.18455333,-1.55436059,,,0,StopArea:BALI
StopPoint:BANS1,"Bois des Anses",,47.24719011,-1.49478408,,,0,StopArea:BANS
StopPoint:BANS2,"Bois des Anses",,47.24707922,-1.49486872,,,0,StopArea:BANS
StopPoint:BANS3,"Bois des Anses",,47.24667490,-1.49483975,,,0,StopArea:BANS
StopPoint:BANS4,"Bois des Anses",,47.24669244,-1.49485423,,,0,StopArea:BANS
StopPoint:BARR1,"La Barre",,47.30845033,-1.38296418,,,0,StopArea:BARR
StopPoint:BARR2,"La Barre",,47.30881565,-1.38252621,,,0,StopArea:BARR
StopPoint:BAS98,"Bastille",,47.17943230,-1.59719844,,,0,StopArea:BAST
StopPoint:BAS99,"Bastille",,47.17901768,-1.59694340,,,0,StopArea:BAST
StopPoint:BAST1,"Bastille",,47.17899926,-1.59695526,,,0,StopArea:BAST
StopPoint:BAST2,"Bastille",,47.17938783,-1.59718196,,,0,StopArea:BAST
StopPoint:BATI1,"Batignolles",,47.25550955,-1.52966804,,,0,StopArea:BATI
StopPoint:BATI2,"Batignolles",,47.25557036,-1.53000315,,,0,StopArea:BATI
StopPoint:BAUG1,"Baugerie",,47.20424601,-1.51914495,,,0,StopArea:BAUG
StopPoint:BAUG2,"Baugerie",,47.20416311,-1.51946937,,,0,StopArea:BAUG
StopPoint:BBA99,"Bd de La Baule",,47.22247100,-1.60816375,,,0,StopArea:BBAU
StopPoint:BBAU1,"Bd de La Baule",,47.22249660,-1.60820530,,,0,StopArea:BBAU
StopPoint:BBAU2,"Bd de La Baule",,47.22181302,-1.60738809,,,0,StopArea:BBAU
StopPoint:BBAU3,"Bd de La Baule",,47.22155276,-1.60841334,,,0,StopArea:BBAU
StopPoint:BBEL1,"Bd des Belges",,47.23463079,-1.54098530,,,0,StopArea:BBEL
StopPoint:BBON1,"Boisbonne",,47.28687045,-1.50835064,,,0,StopArea:BBON
StopPoint:BBON2,"Boisbonne",,47.28683294,-1.50866561,,,0,StopArea:BBON
StopPoint:BCES1,"Bois Cesbron",,47.26110925,-1.62449710,,,0,StopArea:BCES
StopPoint:BCES2,"Bois Cesbron",,47.26098083,-1.62430236,,,0,StopArea:BCES
StopPoint:BCHE1,"Basse Chênaie",,47.24161235,-1.50731827,,,0,StopArea:BCHE
StopPoint:BCHE2,"Basse Chênaie",,47.24195578,-1.50701233,,,0,StopArea:BCHE
StopPoint:BCHE3,"Basse Chênaie",,47.24097316,-1.50866091,,,0,StopArea:BCHE
StopPoint:BCHE4,"Basse Chênaie",,47.24177608,-1.50889057,,,0,StopArea:BCHE
StopPoint:BCOI1,"Branchoire",,47.21785465,-1.60303780,,,0,StopArea:BCOI
StopPoint:BCOI2,"Branchoire",,47.21806663,-1.60342357,,,0,StopArea:BCOI
StopPoint:BCOI3,"Branchoire",,47.21859803,-1.60368744,,,0,StopArea:BCOI
StopPoint:BCOI4,"Branchoire",,47.21784147,-1.60421339,,,0,StopArea:BCOI
StopPoint:BCTT1,"Blanchet",,47.17162166,-1.54335648,,,0,StopArea:BCTT
StopPoint:BCTT2,"Blanchet",,47.17133903,-1.54319071,,,0,StopArea:BCTT
StopPoint:BDAN1,"Bd des Anglais",,47.22641019,-1.58272465,,,0,StopArea:BDAN
StopPoint:BDAN2,"Bd des Anglais",,47.22644391,-1.58332210,,,0,StopArea:BDAN
StopPoint:BDAN3,"Bd des Anglais",,47.22672645,-1.58295938,,,0,StopArea:BDAN
StopPoint:BDAN4,"Bd des Anglais",,47.22616988,-1.58316980,,,0,StopArea:BDAN
StopPoint:BDEL1,"Baudelaire",,47.23363195,-1.59309218,,,0,StopArea:BDEL
StopPoint:BDEL2,"Baudelaire",,47.23397472,-1.59254875,,,0,StopArea:BDEL
StopPoint:BDIN1,"Bodinières",,47.20974219,-1.64305912,,,0,StopArea:BDIN
StopPoint:BDIN2,"Bodinières",,47.20976835,-1.64282314,,,0,StopArea:BDIN
StopPoint:BDIN3,"Bodinière",,47.20999969,-1.64186220,,,0,StopArea:BDIN
StopPoint:BDIN4,"Bodinière",,47.21027377,-1.64175040,,,0,StopArea:BDIN
StopPoint:BDLA1,"Bout des Landes",,47.26744153,-1.58229320,,,0,StopArea:BDLA
StopPoint:BDNN1,"Bourdonnais",,47.20552665,-1.57997913,,,0,StopArea:BDNN
StopPoint:BDNN2,"Bourdonnais",,47.20642551,-1.57950304,,,0,StopArea:BDNN
StopPoint:BDOU1,"Bd de Doulon",,47.22442744,-1.51998751,,,0,StopArea:BDOU
StopPoint:BDOU2,"Bd de Doulon",,47.22444148,-1.52002554,,,0,StopArea:BDOU
StopPoint:BDOU3,"Bd de Doulon",,47.22440008,-1.52029357,,,0,StopArea:BDOU
StopPoint:BDOU7,"Bd de Doulon",,47.22404495,-1.51987135,,,0,StopArea:BDOU
StopPoint:BDPA1,"Bout des Pavés",,47.25277686,-1.57624446,,,0,StopArea:BDPA
StopPoint:BDPA2,"Bout des Pavés",,47.25270095,-1.57635796,,,0,StopArea:BDPA
StopPoint:BDPA6,"Bout des Pavés",,47.25335768,-1.57611500,,,0,StopArea:BDPA
StopPoint:BDRI1,"Bourderies",,47.20663194,-1.59592025,,,0,StopArea:BDRI
StopPoint:BDRI2,"Bourderies",,47.20658568,-1.59569217,,,0,StopArea:BDRI
StopPoint:BDSP1,"Bd des Sports",,47.16585730,-1.46806019,,,0,StopArea:BDSP
StopPoint:BDSP2,"Bd des Sports",,47.16563394,-1.46882346,,,0,StopArea:BDSP
StopPoint:BEDR1,"Bel Endroit",,47.15377183,-1.63495240,,,0,StopArea:BEDR
StopPoint:BEDR2,"Bel Endroit",,47.15387076,-1.63469565,,,0,StopArea:BEDR
StopPoint:BEGE1,"Beauger",,47.23428842,-1.55302016,,,0,StopArea:BEGE
StopPoint:BEGE2,"Beauger",,47.23418959,-1.55301297,,,0,StopArea:BEGE
StopPoint:BEIL1,"Beillevaire",,47.24954545,-1.60738355,,,0,StopArea:BEIL
StopPoint:BEIL2,"Beillevaire",,47.24939633,-1.60726673,,,0,StopArea:BEIL
StopPoint:BELE1,"Bêle",,47.26471000,-1.51039497,,,0,StopArea:DPBL
StopPoint:BELE2,"Bêle",,47.26466357,-1.51016671,,,0,StopArea:DPBL
StopPoint:BELM1,"Belges-Montbazon",,47.23463079,-1.54098530,,,0,StopArea:BELM
StopPoint:BELM2,"Belges-Montbazon",,47.23441571,-1.54014987,,,0,StopArea:BELM
StopPoint:BELM3,"Belges Montbazon",,47.23587777,-1.54086414,,,0,StopArea:BELM
StopPoint:BELM4,"Belges-Montbazon",,47.23570895,-1.54106348,,,0,StopArea:BELM
StopPoint:BENA1,"Beaulieu",,47.20395040,-1.53700712,,,0,StopArea:BENA
StopPoint:BENA2,"Beaulieu",,47.20392977,-1.53708492,,,0,StopArea:BENA
StopPoint:BENA3,"Beaulieu",,47.20343331,-1.53478647,,,0,StopArea:BENA
StopPoint:BENA4,"Beaulieu",,47.20370070,-1.53406573,,,0,StopArea:BENA
StopPoint:BEOC1,"Belloc",,47.20373054,-1.61464596,,,0,StopArea:BEOC
StopPoint:BEOC2,"Belloc",,47.20314204,-1.61473467,,,0,StopArea:BEOC
StopPoint:BETO1,"Belle Etoile",,47.28064593,-1.45202779,,,0,StopArea:BETO
StopPoint:BETO2,"Belle Etoile",,47.28017374,-1.45159730,,,0,StopArea:BETO
StopPoint:BEVA1,"Beauvaiserie",,47.13627173,-1.65444519,,,0,StopArea:BEVA
StopPoint:BEVA2,"Beauvaiserie",,47.13620990,-1.65415018,,,0,StopArea:BEVA
StopPoint:BGAR1,"Bonne Garde",,47.19688782,-1.53120507,,,0,StopArea:BGAR
StopPoint:BGAR2,"Bonne Garde",,47.19684910,-1.53128552,,,0,StopArea:BGAR
StopPoint:BGCY1,"Beaugency",,47.20320691,-1.48979817,,,0,StopArea:BGCY
StopPoint:BGCY2,"Beaugency",,47.20381505,-1.49019847,,,0,StopArea:BGCY
StopPoint:BGLA1,"Basse-Goulaine",,47.20831970,-1.46839643,,,0,StopArea:BGLA
StopPoint:BGLA2,"Basse-Goulaine",,47.20826911,-1.46856464,,,0,StopArea:BGLA
StopPoint:BGNN1,"Bourgonnière",,47.20740476,-1.65542873,,,0,StopArea:BGNN
StopPoint:BGNN2,"Bourgonnière",,47.20657092,-1.65557800,,,0,StopArea:BGNN
StopPoint:BGOG1,"Bourgogne",,47.24663549,-1.58919366,,,0,StopArea:BGOG
StopPoint:BGOG2,"Bourgogne",,47.24634350,-1.58930449,,,0,StopArea:BGOG
StopPoint:BGRI1,"Bougrière",,47.25509315,-1.47180471,,,0,StopArea:BGRI
StopPoint:BGRI2,"Bougrière",,47.25499502,-1.47204905,,,0,StopArea:BGRI
StopPoint:BGSH1,"Bergerie",,47.23791280,-1.62826723,,,0,StopArea:BGSH
StopPoint:BGSH2,"Bergerie",,47.23716694,-1.62874092,,,0,StopArea:BGSH
StopPoint:BGTT1,"Bergeronnettes",,47.23957724,-1.60125251,,,0,StopArea:BGTT
StopPoint:BGTT2,"Bergeronnettes",,47.23928309,-1.60037123,,,0,StopArea:BGTT
StopPoint:BGVI1,"Bougainville",,47.19894624,-1.58358096,,,0,StopArea:BGVI
StopPoint:BGVI2,"Bougainville",,47.19882944,-1.58357240,,,0,StopArea:BGVI
StopPoint:BHAR1,"Bois Hardy",,47.19826707,-1.60059154,,,0,StopArea:BHAR
StopPoint:BHAR2,"Bois Hardy",,47.19815886,-1.60006820,,,0,StopArea:BHAR
StopPoint:BIAN1,"Aristide Briand",,47.29643834,-1.49498020,,,0,StopArea:BIAN
StopPoint:BIAN2,"Aristide Briand",,47.29637961,-1.49512161,,,0,StopArea:BIAN
StopPoint:BIEE1,"Belle-Ile",,47.22435607,-1.73270787,,,0,StopArea:BIEE
StopPoint:BIEE2,"Belle-Ile",,47.22399319,-1.73227037,,,0,StopArea:BIEE
StopPoint:BIGN1,"Bignons",,47.19945279,-1.49300512,,,0,StopArea:BIGN
StopPoint:BIGN2,"Bignons",,47.19979817,-1.49345269,,,0,StopArea:BIGN
StopPoint:BILE1,"Basse Ile",,47.19594505,-1.56213931,,,0,StopArea:BILE
StopPoint:BILE2,"Basse Ile",,47.19564791,-1.56320121,,,0,StopArea:BILE
StopPoint:BIND1,"Basse Indre",,47.19790510,-1.67271940,,,0,StopArea:BIND
StopPoint:BIND2,"Basse Indre",,47.19756776,-1.67205979,,,0,StopArea:BIND
StopPoint:BIND3,"Basse Indre",,47.19744424,-1.67327956,,,0,StopArea:BIND
StopPoint:BIOT1,"Bigeottière",,47.25606327,-1.61957232,,,0,StopArea:BIOT
StopPoint:BIOT2,"Bigeottière",,47.25586614,-1.61927991,,,0,StopArea:BIOT
StopPoint:BJLI1,"Bois Jaulin",,47.17753465,-1.63699259,,,0,StopArea:BJLI
StopPoint:BJLI2,"Bois Jaulin",,47.17755899,-1.63680945,,,0,StopArea:BJLI
StopPoint:BJOI1,"Beaujoire",,47.25881021,-1.52599090,,,0,StopArea:BJOI
StopPoint:BJOI2,"Beaujoire",,47.25878389,-1.52599694,,,0,StopArea:BJOI
StopPoint:BJOI6,"Beaujoire",,47.25944326,-1.52784907,,,0,StopArea:BJOI
StopPoint:BJOI7,"Beaujoire",,47.25829439,-1.52826873,,,0,StopArea:BJOI
StopPoint:BLAV1,"Balavoine",,47.30653116,-1.55430901,,,0,StopArea:BLAV
StopPoint:BLAV2,"Balavoine",,47.30634488,-1.55475888,,,0,StopArea:BLAV
StopPoint:BLCH1,"Blancho",,47.21316943,-1.73497684,,,0,StopArea:BLCH
StopPoint:BLCH2,"Blancho",,47.21326007,-1.73470612,,,0,StopArea:BLCH
StopPoint:BLDR1,"Boulodrome",,47.25761884,-1.51534818,,,0,StopArea:BLDR
StopPoint:BLDR2,"Boulodrome",,47.25833676,-1.51407701,,,0,StopArea:BLDR
StopPoint:BLEM1,"Belem",,47.26560883,-1.45303913,,,0,StopArea:BLEM
StopPoint:BLEM2,"Belem",,47.26546811,-1.45293654,,,0,StopArea:BLEM
StopPoint:BLGO1,"Berligout",,47.21575786,-1.67840667,,,0,StopArea:BLGO
StopPoint:BLGO2,"Berligout",,47.21567057,-1.67858520,,,0,StopArea:BLGO
StopPoint:BLLE1,"Bellestre",,47.14790059,-1.69398350,,,0,StopArea:BLLE
StopPoint:BLLE2,"Bellestre",,47.14839565,-1.69347941,,,0,StopArea:BLLE
StopPoint:BLNO1,"Bois de La Noé",,47.14191078,-1.67153882,,,0,StopArea:BLNO
StopPoint:BLNO2,"Bois de La Noé",,47.14177024,-1.67143589,,,0,StopArea:BLNO
StopPoint:BLOR1,"Blordière",,47.17993495,-1.53398552,,,0,StopArea:BLOR
StopPoint:BLOR2,"Blordière",,47.18000183,-1.53387147,,,0,StopArea:BLOR
StopPoint:BLSL1,"Bellevue",,47.23541708,-1.47364323,,,0,StopArea:BLSL
StopPoint:BLVU1,"Mendès-France-Bellevue",,47.20873263,-1.61150476,,,0,StopArea:BLVU
StopPoint:BLVU2,"Mendès-France-Bellevue",,47.20871130,-1.61147014,,,0,StopArea:BLVU
StopPoint:BLVU3,"Mendès-France-Bellevue",,47.20809118,-1.61224518,,,0,StopArea:BLVU
StopPoint:BLVU4,"Mendès-France-Bellevue",,47.20896326,-1.61150327,,,0,StopArea:BLVU
StopPoint:BLVU5,"Mendès-France-Bellevue",,47.20870904,-1.61129946,,,0,StopArea:BLVU
StopPoint:BLVU6,"Mendès-France-Bellevue",,47.20846597,-1.61155910,,,0,StopArea:BLVU
StopPoint:BLVU7,"Mendès-France-Bellevue",,47.20807276,-1.61225704,,,0,StopArea:BLVU
StopPoint:BLZZ1,"Berlioz",,47.23956928,-1.57157510,,,0,StopArea:BLZZ
StopPoint:BLZZ3,"Berlioz",,47.23960925,-1.57145899,,,0,StopArea:BLZZ
StopPoint:BNAR1,"Bernard",,47.16731477,-1.52518896,,,0,StopArea:BNAR
StopPoint:BNCH1,"Blanchetière",,47.28988846,-1.55587673,,,0,StopArea:BNCH
StopPoint:BNCH2,"Blanchetière",,47.28965494,-1.55612446,,,0,StopArea:BNCH
StopPoint:BNET1,"Bignonnet",,47.17550044,-1.46513958,,,0,StopArea:BNET
StopPoint:BNET2,"Bignonnet",,47.17555261,-1.46519611,,,0,StopArea:BNET
StopPoint:BNLU1,"Bénélux",,47.25408904,-1.49911456,,,0,StopArea:BNLU
StopPoint:BNLU2,"Bénélux",,47.25399699,-1.49917409,,,0,StopArea:BNLU
StopPoint:BNNO1,"Bernanos",,47.20650476,-1.61333086,,,0,StopArea:BNNO
StopPoint:BNNO2,"Bernanos",,47.20613494,-1.61387189,,,0,StopArea:BNNO
StopPoint:BNON1,"Bignon",,47.24931345,-1.59785453,,,0,StopArea:BNON
StopPoint:BNON2,"Bignon",,47.24928088,-1.59788520,,,0,StopArea:BNON
StopPoint:BNTA1,"BN",,47.18397598,-1.49664053,,,0,StopArea:BNTA
StopPoint:BNTA2,"BN",,47.18461458,-1.49639563,,,0,StopArea:BNTA
StopPoint:BNVI1,"Bonneville",,47.24392401,-1.53647475,,,0,StopArea:BNVI
StopPoint:BNVI2,"Bonneville",,47.24385390,-1.53641677,,,0,StopArea:BNVI
StopPoint:BOCE1,"Centre de Bouguenais",,47.17940560,-1.62320760,,,0,StopArea:BOCE
StopPoint:BOCE2,"Centre de Bouguenais",,47.17865582,-1.62327103,,,0,StopArea:BOCE
StopPoint:BODO1,"Bourdonnières",,47.18745337,-1.52075869,,,0,StopArea:BODO
StopPoint:BODO2,"Bourdonnières",,47.18745537,-1.52072580,,,0,StopArea:BODO
StopPoint:BODO3,"Bourdonnières",,47.18636059,-1.52205788,,,0,StopArea:BODO
StopPoint:BODO4,"Bourdonnières",,47.18640110,-1.52219292,,,0,StopArea:BODO
StopPoint:BOFA1,"Bouffay",,47.21455473,-1.55233103,,,0,StopArea:BOFA
StopPoint:BOFA2,"Bouffay",,47.21458128,-1.55234486,,,0,StopArea:BOFA
StopPoint:BOGE1,"Bourgeonnière",,47.25323650,-1.55979577,,,0,StopArea:BOGE
StopPoint:BOGE2,"Bourgeonnière",,47.25317505,-1.55980188,,,0,StopArea:BOGE
StopPoint:BOGE3,"Bourgeonnière",,47.25299647,-1.56098203,,,0,StopArea:BOGE
StopPoint:BOGE4,"Bourgeonnière",,47.25298532,-1.56131192,,,0,StopArea:BOGE
StopPoint:BOND1,"Bonde",,47.22278229,-1.55209098,,,0,StopArea:BOND
StopPoint:BOND2,"Bonde",,47.22263587,-1.55215966,,,0,StopArea:BOND
StopPoint:BORL1,"Bourrelière",,47.15793259,-1.49897554,,,0,StopArea:BORL
StopPoint:BORL2,"Bourrelière",,47.15832029,-1.49842232,,,0,StopArea:BORL
StopPoint:BOSI1,"Boissière",,47.25508672,-1.56583455,,,0,StopArea:BOSI
StopPoint:BOSI2,"Boissière",,47.25508032,-1.56591742,,,0,StopArea:BOSI
StopPoint:BOSI3,"Boissière",,47.25512233,-1.56576704,,,0,StopArea:BOSI
StopPoint:BOSI4,"Boissière",,47.25489013,-1.56597497,,,0,StopArea:BOSI
StopPoint:BOTI1,"Boutière",,47.15799492,-1.46805625,,,0,StopArea:BOTI
StopPoint:BOTI2,"Boutière",,47.15751478,-1.46814098,,,0,StopArea:BOTI
StopPoint:BOUE1,"Bio Ouest Laënnec",,47.23275175,-1.64186206,,,0,StopArea:BOUE
StopPoint:BOUE2,"Bio Ouest Laënnec",,47.23270228,-1.64199062,,,0,StopArea:BOUE
StopPoint:BOVR1,"Bouvre",,47.17804440,-1.61248604,,,0,StopArea:BOVR
StopPoint:BOVR2,"Bouvre",,47.17821318,-1.61307973,,,0,StopArea:BOVR
StopPoint:BPTY1,"Boulay Paty",,47.22889830,-1.57629584,,,0,StopArea:BPTY
StopPoint:BPTY2,"Boulay Paty",,47.22906613,-1.57480077,,,0,StopArea:BPTY
StopPoint:BRAG1,"Bois Raguenet",,47.26658996,-1.60042433,,,0,StopArea:BRAG
StopPoint:BRAG2,"Bois Raguenet",,47.26682535,-1.60038874,,,0,StopArea:BRAG
StopPoint:BRBI1,"Bois Robillard",,47.23513563,-1.51975867,,,0,StopArea:BRBI
StopPoint:BRBI2,"Bois Robillard",,47.23562670,-1.51988665,,,0,StopArea:BRBI
