shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
284272,47.19952609,-1.51996778,40002
284272,47.19952609,-1.51996778,50001
284272,47.19869228,-1.51554697,50002
284272,47.19869228,-1.51554697,60001
284272,47.19502161,-1.51003708,60002
284272,47.19502161,-1.51003708,70001
284272,47.19395841,-1.50762196,70002
284272,47.19395841,-1.50762196,80001
284272,47.19492971,-1.50523405,80002
284272,47.19492971,-1.50523405,90001
284272,47.19598583,-1.50462275,90002
284272,47.19598583,-1.50462275,100001
284272,47.19392491,-1.49944070,100002
284272,47.19392491,-1.49944070,110001
284272,47.19226715,-1.49756462,110002
284272,47.19226715,-1.49756462,120001
284272,47.19025278,-1.49638979,120002
284272,47.19025278,-1.49638979,130001
284272,47.18703420,-1.49432297,130002
284272,47.18703420,-1.49432297,140001
284272,47.18397598,-1.49664053,140002
284272,47.18397598,-1.49664053,150001
284272,47.18012699,-1.49944278,150002
284272,47.18012699,-1.49944278,160001
284272,47.18109843,-1.50569459,160002
284272,47.18109843,-1.50569459,170001
284272,47.18055002,-1.50458524,170002
284272,47.18055002,-1.50458524,180001
284272,47.18002049,-1.49939552,180002
284272,47.18002049,-1.49939552,190001
284272,47.17643292,-1.50164814,190002
284272,47.17643292,-1.50164814,200001
284272,47.17528879,-1.49489589,200002
284272,47.17528879,-1.49489589,210001
284272,47.17453309,-1.48945289,210002
284272,47.17453309,-1.48945289,220001
284272,47.17307177,-1.48491068,220002
284272,47.17307177,-1.48491068,230001
284272,47.17304164,-1.47631033,230002
284272,47.17304164,-1.47631033,240001
284272,47.17270262,-1.47240317,240002
284272,47.17270262,-1.47240317,250001
284272,47.17100306,-1.46878240,250002
284272,47.17100306,-1.46878240,260001
284272,47.16947150,-1.47124887,260002
284273,47.16879255,-1.47108173,10001
284273,47.16724605,-1.46909649,10002
284273,47.16724605,-1.46909649,20001
284273,47.16623289,-1.46514196,20002
284273,47.16623289,-1.46514196,30001
284273,47.16646044,-1.46288670,30002
284273,47.16646044,-1.46288670,40001
284273,47.16829760,-1.46561870,40002
284273,47.16829760,-1.46561870,50001
284273,47.17166796,-1.46882965,50002
284273,47.17166796,-1.46882965,60001
284273,47.17280957,-1.47243719,60002
284273,47.17280957,-1.47243719,70001
284273,47.17306205,-1.47650990,70002
284273,47.17306205,-1.47650990,80001
284273,47.17323549,-1.48513368,80002
284273,47.17323549,-1.48513368,90001
284273,47.17483950,-1.49053144,90002
284273,47.17483950,-1.49053144,100001
284273,47.17535562,-1.49532334,100002
284273,47.17535562,-1.49532334,110001
284273,47.17661829,-1.50203127,110002
284273,47.17661829,-1.50203127,120001
284273,47.18013598,-1.49944342,120002
284273,47.18013598,-1.49944342,130001
284273,47.18057785,-1.50456082,130002
284273,47.18057785,-1.50456082,140001
284273,47.18055944,-1.50457271,140002
284273,47.18055944,-1.50457271,150001
284273,47.18001917,-1.49943505,150002
284273,47.18001917,-1.49943505,160001
284273,47.18461458,-1.49639563,160002
284273,47.18461458,-1.49639563,170001
284273,47.18653389,-1.49393046,170002
284273,47.18653389,-1.49393046,180001
284273,47.19035929,-1.49643705,180002
284273,47.19035929,-1.49643705,190001
284273,47.19250404,-1.49775335,190002
284273,47.19250404,-1.49775335,200001
284273,47.19390542,-1.49921468,200002
284273,47.19390542,-1.49921468,210001
284273,47.19603647,-1.50445461,210002
284273,47.19603647,-1.50445461,220001
284273,47.19490470,-1.50544367,220002
284273,47.19490470,-1.50544367,230001
284273,47.19392574,-1.50779138,230002
284273,47.19392574,-1.50779138,240001
284273,47.19547228,-1.51083585,240002
284273,47.19547228,-1.51083585,250001
284273,47.19878433,-1.51548752,250002
284273,47.19878433,-1.51548752,260001
284273,47.19961064,-1.52013244,260002
284273,47.19961064,-1.52013244,270001
284273,47.19916459,-1.52645646,270002
284273,47.19916459,-1.52645646,280001
284273,47.19943167,-1.53299053,280002
284273,47.19943167,-1.53299053,290001
284273,47.19718588,-1.54058482,290002
284273,47.19718588,-1.54058482,300001
284273,47.19610948,-1.54259464,300002
284274,47.16879255,-1.47108173,10001
284274,47.16939213,-1.46792834,10002
284274,47.16939213,-1.46792834,20001
284274,47.17166796,-1.46882965,20002
284274,47.17166796,-1.46882965,30001
284274,47.17280957,-1.47243719,30002
284274,47.17280957,-1.47243719,40001
284274,47.17306205,-1.47650990,40002
284274,47.17306205,-1.47650990,50001
284274,47.17323549,-1.48513368,50002
284274,47.17323549,-1.48513368,60001
284274,47.17483950,-1.49053144,60002
284274,47.17483950,-1.49053144,70001
284274,47.17535562,-1.49532334,70002
284274,47.17535562,-1.49532334,80001
284274,47.17661829,-1.50203127,80002
284274,47.17661829,-1.50203127,90001
284274,47.18013598,-1.49944342,90002
284274,47.18013598,-1.49944342,100001
284274,47.18057785,-1.50456082,100002
284274,47.18057785,-1.50456082,110001
284274,47.18055944,-1.50457271,110002
284274,47.18055944,-1.50457271,120001
284274,47.18001917,-1.49943505,120002
284274,47.18001917,-1.49943505,130001
284274,47.18461458,-1.49639563,130002
284274,47.18461458,-1.49639563,140001
284274,47.18653389,-1.49393046,140002
284274,47.18653389,-1.49393046,150001
284274,47.19035929,-1.49643705,150002
284274,47.19035929,-1.49643705,160001
284274,47.19250404,-1.49775335,160002
284274,47.19250404,-1.49775335,170001
284274,47.19390542,-1.49921468,170002
284274,47.19390542,-1.49921468,180001
284274,47.19603647,-1.50445461,180002
284274,47.19603647,-1.50445461,190001
284274,47.19490470,-1.50544367,190002
284274,47.19490470,-1.50544367,200001
284274,47.19392574,-1.50779138,200002
284274,47.19392574,-1.50779138,210001
284274,47.19547228,-1.51083585,210002
284274,47.19547228,-1.51083585,220001
284274,47.19878433,-1.51548752,220002
284274,47.19878433,-1.51548752,230001
284274,47.19961064,-1.52013244,230002
284274,47.19961064,-1.52013244,240001
284274,47.19916459,-1.52645646,240002
284274,47.19916459,-1.52645646,250001
284274,47.19943167,-1.53299053,250002
284274,47.19943167,-1.53299053,260001
284274,47.19718588,-1.54058482,260002
284274,47.19718588,-1.54058482,270001
284274,47.19610948,-1.54259464,270002
294276,47.19661196,-1.54211571,10001
294276,47.19686964,-1.54061477,10002
294276,47.19686964,-1.54061477,20001
294276,47.19931797,-1.53288980,20002
294276,47.19931797,-1.53288980,30001
294276,47.20073105,-1.52567092,30002
294276,47.20073105,-1.52567092,40001
294276,47.20224431,-1.52297850,40002
294276,47.20224431,-1.52297850,50001
294276,47.20424601,-1.51914495,50002
294276,47.20424601,-1.51914495,60001
294276,47.20513964,-1.51504633,60002
294276,47.20513964,-1.51504633,70001
294276,47.20495414,-1.51035458,70002
294276,47.20495414,-1.51035458,80001
294276,47.20643229,-1.50681320,80002
294276,47.20643229,-1.50681320,90001
294276,47.20757354,-1.50283774,90002
294276,47.20757354,-1.50283774,100001
294276,47.20775022,-1.49834362,100002
294276,47.20775022,-1.49834362,110001
294276,47.20802818,-1.49269369,110002
294276,47.20802818,-1.49269369,120001
294276,47.20895196,-1.48820007,120002
294276,47.20895196,-1.48820007,130001
294276,47.21420645,-1.47884736,130002
294276,47.21420645,-1.47884736,140001
294276,47.21496648,-1.47602004,140002
294276,47.21496648,-1.47602004,150001
294276,47.21602755,-1.47198478,150002
294276,47.21602755,-1.47198478,160001
294276,47.21636842,-1.46629876,160002
294276,47.21636842,-1.46629876,170001
294276,47.21454274,-1.46130485,170002
294276,47.21454274,-1.46130485,180001
294276,47.21027249,-1.46134539,180002
294276,47.21027249,-1.46134539,190001
294276,47.21119950,-1.46655258,190002
294276,47.21119950,-1.46655258,200001
294276,47.20928466,-1.46972061,200002
294276,47.20928466,-1.46972061,210001
294276,47.20826911,-1.46856464,210002
294278,47.20826911,-1.46856464,10001
294278,47.20978641,-1.46925407,10002
294278,47.20978641,-1.46925407,20001
294278,47.21121095,-1.46675165,20002
294278,47.21121095,-1.46675165,30001
294278,47.21030249,-1.46125500,30002
294278,47.21030249,-1.46125500,40001
294278,47.21511026,-1.46184742,40002
294278,47.21511026,-1.46184742,50001
294278,47.21666091,-1.46425749,50002
294278,47.21666091,-1.46425749,60001
294278,47.21645174,-1.46650295,60002
294278,47.21645174,-1.46650295,70001
294278,47.21611539,-1.47177954,70002
294278,47.21611539,-1.47177954,80001
294278,47.21510737,-1.47584503,80002
294278,47.21510737,-1.47584503,90001
294278,47.21421463,-1.47941631,90002
294278,47.21421463,-1.47941631,100001
294278,47.20886126,-1.48876190,100002
294278,47.20886126,-1.48876190,110001
294278,47.20805338,-1.49274836,110002
294278,47.20805338,-1.49274836,120001
294278,47.20779161,-1.49899419,120002
294278,47.20779161,-1.49899419,130001
294278,47.20745581,-1.50339759,130002
294278,47.20745581,-1.50339759,140001
294278,47.20663812,-1.50631255,140002
294278,47.20663812,-1.50631255,150001
294278,47.20525092,-1.51144640,150002
294278,47.20525092,-1.51144640,160001
294278,47.20508437,-1.51643002,160002
294278,47.20508437,-1.51643002,170001
294278,47.20416311,-1.51946937,170002
294278,47.20416311,-1.51946937,180001
294278,47.20223989,-1.52311034,180002
294278,47.20223989,-1.52311034,190001
294278,47.20063870,-1.52600784,190002
294278,47.20063870,-1.52600784,200001
294278,47.19943167,-1.53299053,200002
294278,47.19943167,-1.53299053,210001
294278,47.19718588,-1.54058482,210002
294278,47.19718588,-1.54058482,220001
294278,47.19610948,-1.54259464,220002
294377,47.19661196,-1.54211571,10001
294377,47.19686964,-1.54061477,10002
294377,47.19686964,-1.54061477,20001
294377,47.19931797,-1.53288980,20002
294377,47.19931797,-1.53288980,30001
294377,47.20073105,-1.52567092,30002
294377,47.20073105,-1.52567092,40001
294377,47.20224431,-1.52297850,40002
294377,47.20224431,-1.52297850,50001
294377,47.20424601,-1.51914495,50002
294377,47.20424601,-1.51914495,60001
294377,47.20513964,-1.51504633,60002
294377,47.20513964,-1.51504633,70001
294377,47.20495414,-1.51035458,70002
294377,47.20495414,-1.51035458,80001
294377,47.20643229,-1.50681320,80002
294377,47.20643229,-1.50681320,90001
294377,47.20757354,-1.50283774,90002
294377,47.20757354,-1.50283774,100001
294377,47.20775022,-1.49834362,100002
294377,47.20775022,-1.49834362,110001
294377,47.20802818,-1.49269369,110002
294377,47.20802818,-1.49269369,120001
294377,47.20895196,-1.48820007,120002
294377,47.20895196,-1.48820007,130001
294377,47.21420645,-1.47884736,130002
294377,47.21420645,-1.47884736,140001
294377,47.21496648,-1.47602004,140002
294377,47.21496648,-1.47602004,150001
294377,47.21602755,-1.47198478,150002
294377,47.21602755,-1.47198478,160001
294377,47.21636842,-1.46629876,160002
294377,47.21636842,-1.46629876,170001
294377,47.21454274,-1.46130485,170002
294377,47.21454274,-1.46130485,180001
294377,47.21027249,-1.46134539,180002
294377,47.21027249,-1.46134539,190001
294377,47.21119950,-1.46655258,190002
294377,47.21119950,-1.46655258,200001
294377,47.20928466,-1.46972061,200002
294377,47.20928466,-1.46972061,210001
294377,47.20831970,-1.46839643,210002
294377,47.20831970,-1.46839643,220001
294377,47.20821775,-1.46630101,220002
294377,47.20821775,-1.46630101,230001
294377,47.20509618,-1.46428188,230002
294377,47.20509618,-1.46428188,240001
294377,47.20274302,-1.46708809,240002
294377,47.20274302,-1.46708809,250001
294377,47.20030416,-1.46621440,250002
294377,47.20030416,-1.46621440,260001
294377,47.19403358,-1.46218824,260002
294377,47.19403358,-1.46218824,270001
294377,47.19779617,-1.45267724,270002
294378,47.19779617,-1.45267724,10001
294378,47.19440646,-1.46344349,10002
294378,47.19440646,-1.46344349,20001
294378,47.19991447,-1.46601493,20002
294378,47.19991447,-1.46601493,30001
294378,47.20276274,-1.46703664,30002
294378,47.20276274,-1.46703664,40001
294378,47.20577064,-1.46485841,40002
294378,47.20577064,-1.46485841,50001
294378,47.20854150,-1.46658835,50002
294378,47.20854150,-1.46658835,60001
294378,47.20826911,-1.46856464,60002
294378,47.20826911,-1.46856464,70001
294378,47.20978641,-1.46925407,70002
294378,47.20978641,-1.46925407,80001
294378,47.21121095,-1.46675165,80002
294378,47.21121095,-1.46675165,90001
294378,47.21030249,-1.46125500,90002
294378,47.21030249,-1.46125500,100001
294378,47.21511026,-1.46184742,100002
294378,47.21511026,-1.46184742,110001
294378,47.21666091,-1.46425749,110002
294378,47.21666091,-1.46425749,120001
294378,47.21645174,-1.46650295,120002
294378,47.21645174,-1.46650295,130001
294378,47.21611539,-1.47177954,130002
294378,47.21611539,-1.47177954,140001
294378,47.21510737,-1.47584503,140002
294378,47.21510737,-1.47584503,150001
294378,47.21421463,-1.47941631,150002
294378,47.21421463,-1.47941631,160001
294378,47.20886126,-1.48876190,160002
294378,47.20886126,-1.48876190,170001
294378,47.20805338,-1.49274836,170002
294378,47.20805338,-1.49274836,180001
294378,47.20779161,-1.49899419,180002
294378,47.20779161,-1.49899419,190001
294378,47.20745581,-1.50339759,190002
294378,47.20745581,-1.50339759,200001
294378,47.20663812,-1.50631255,200002
294378,47.20663812,-1.50631255,210001
294378,47.20525092,-1.51144640,210002
294378,47.20525092,-1.51144640,220001
294378,47.20508437,-1.51643002,220002
294378,47.20508437,-1.51643002,230001
294378,47.20416311,-1.51946937,230002
294378,47.20416311,-1.51946937,240001
294378,47.20223989,-1.52311034,240002
294378,47.20223989,-1.52311034,250001
294378,47.20063870,-1.52600784,250002
294378,47.20063870,-1.52600784,260001
294378,47.19943167,-1.53299053,260002
294378,47.19943167,-1.53299053,270001
294378,47.19718588,-1.54058482,270002
294378,47.19718588,-1.54058482,280001
294378,47.19610948,-1.54259464,280002
300277,47.19147608,-1.58288850,10001
300277,47.19182385,-1.58431456,10002
300277,47.19182385,-1.58431456,20001
300277,47.19444847,-1.58103160,20002
300277,47.19444847,-1.58103160,30001
300277,47.19488079,-1.57785228,30002
300277,47.19488079,-1.57785228,40001
300277,47.19548593,-1.57117062,40002
300277,47.19548593,-1.57117062,50001
300277,47.19390371,-1.57081725,50002
300277,47.19390371,-1.57081725,60001
300277,47.19135697,-1.57022173,60002
300277,47.19135697,-1.57022173,70001
300277,47.19011593,-1.56857206,70002
300277,47.19011593,-1.56857206,80001
300277,47.18827920,-1.56695830,80002
300277,47.18827920,-1.56695830,90001
300277,47.18452430,-1.56347417,90002
300277,47.18452430,-1.56347417,100001
300277,47.18128927,-1.56086063,100002
300277,47.18128927,-1.56086063,110001
300277,47.17937715,-1.55827760,110002
300277,47.17937715,-1.55827760,120001
300277,47.17576945,-1.55522807,120002
300277,47.17576945,-1.55522807,130001
300277,47.17363765,-1.55301260,130002
300277,47.17363765,-1.55301260,140001
300277,47.17008859,-1.54848877,140002
300277,47.17008859,-1.54848877,150001
300277,47.16834765,-1.54322491,150002
300277,47.16834765,-1.54322491,160001
300277,47.17135346,-1.53901811,160002
300277,47.17135346,-1.53901811,170001
300277,47.17272626,-1.53596075,170002
300277,47.17272626,-1.53596075,180001
300277,47.17592462,-1.53378807,180002
300277,47.17592462,-1.53378807,190001
300277,47.17847328,-1.53057749,190002
300277,47.17847328,-1.53057749,200001
300277,47.18519466,-1.52406118,200002
300277,47.18519466,-1.52406118,210001
300277,47.18636059,-1.52205788,210002
300277,47.18636059,-1.52205788,220001
300277,47.18797665,-1.52094701,220002
300277,47.18797665,-1.52094701,230001
300277,47.18998064,-1.51938574,230002
300280,47.18987282,-1.51937797,10001
300280,47.18640110,-1.52219292,10002
300280,47.18640110,-1.52219292,20001
300280,47.18493351,-1.52459721,20002
300280,47.18493351,-1.52459721,30001
300280,47.17844495,-1.53142085,30002
300280,47.17844495,-1.53142085,40001
300280,47.17604408,-1.53371745,40002
300280,47.17604408,-1.53371745,50001
300280,47.17310620,-1.53671467,50002
300280,47.17310620,-1.53671467,60001
300280,47.17088925,-1.53969772,60002
300280,47.17088925,-1.53969772,70001
300280,47.16852356,-1.54388481,70002
300280,47.16852356,-1.54388481,80001
300280,47.17043909,-1.54877835,80002
300280,47.17043909,-1.54877835,90001
300280,47.17424388,-1.55373028,90002
300280,47.17424388,-1.55373028,100001
300280,47.17672919,-1.55587903,100002
300280,47.17672919,-1.55587903,110001
300280,47.18003636,-1.55902569,110002
300280,47.18003636,-1.55902569,120001
300280,47.18125779,-1.56072624,120002
300280,47.18125779,-1.56072624,130001
300280,47.18370301,-1.56299159,130002
300280,47.18370301,-1.56299159,140001
300280,47.18781457,-1.56631667,140002
300280,47.18781457,-1.56631667,150001
300280,47.19021297,-1.56863199,150002
300280,47.19021297,-1.56863199,160001
300280,47.19126931,-1.56988501,160002
300280,47.19126931,-1.56988501,170001
300280,47.19379947,-1.57070393,170002
300280,47.19379947,-1.57070393,180001
300280,47.19592853,-1.57192971,180002
300280,47.19592853,-1.57192971,190001
300280,47.19486957,-1.57791753,190002
300280,47.19486957,-1.57791753,200001
300280,47.19389059,-1.58181002,200002
300280,47.19389059,-1.58181002,210001
300280,47.19123402,-1.58444312,210002
300280,47.19123402,-1.58444312,220001
300280,47.19147608,-1.58288850,220002
301667,47.19147608,-1.58288850,10001
301667,47.19182385,-1.58431456,10002
301667,47.19182385,-1.58431456,20001
301667,47.19444847,-1.58103160,20002
301667,47.19444847,-1.58103160,30001
301667,47.19488079,-1.57785228,30002
301667,47.19488079,-1.57785228,40001
301667,47.19548593,-1.57117062,40002
301667,47.19548593,-1.57117062,50001
301667,47.19390371,-1.57081725,50002
301667,47.19390371,-1.57081725,60001
301667,47.19135697,-1.57022173,60002
301667,47.19135697,-1.57022173,70001
301667,47.19011593,-1.56857206,70002
301667,47.19011593,-1.56857206,80001
301667,47.18827920,-1.56695830,80002
301667,47.18827920,-1.56695830,90001
301667,47.18452430,-1.56347417,90002
301667,47.18452430,-1.56347417,100001
301667,47.18128927,-1.56086063,100002
301667,47.18128927,-1.56086063,110001
301667,47.17937715,-1.55827760,110002
301667,47.17937715,-1.55827760,120001
301667,47.17576945,-1.55522807,120002
301667,47.17576945,-1.55522807,130001
301667,47.17363765,-1.55301260,130002
301667,47.17363765,-1.55301260,140001
301667,47.17008859,-1.54848877,140002
301667,47.17008859,-1.54848877,150001
301667,47.16834765,-1.54322491,150002
301667,47.16834765,-1.54322491,160001
301667,47.17135346,-1.53901811,160002
301667,47.17135346,-1.53901811,170001
301667,47.17272626,-1.53596075,170002
301667,47.17272626,-1.53596075,180001
301667,47.17592462,-1.53378807,180002
301667,47.17592462,-1.53378807,190001
301667,47.17847328,-1.53057749,190002
301667,47.17847328,-1.53057749,200001
301667,47.18519466,-1.52406118,200002
301667,47.18519466,-1.52406118,210001
301667,47.18636059,-1.52205788,210002
301667,47.18636059,-1.52205788,220001
301667,47.18994647,-1.51933043,220002
301667,47.18994647,-1.51933043,230001
301667,47.19175491,-1.52368875,230002
301667,47.19175491,-1.52368875,240001
301667,47.19250029,-1.52079605,240002
301667,47.19250029,-1.52079605,250001
301667,47.19302554,-1.51801955,250002
301667,47.19302554,-1.51801955,260001
301667,47.19413883,-1.51327692,260002
301667,47.19413883,-1.51327692,270001
301667,47.19556749,-1.51014238,270002
301667,47.19556749,-1.51014238,280001
301667,47.19808499,-1.50892263,280002
301667,47.19808499,-1.50892263,290001
301667,47.20055145,-1.50734231,290002
301667,47.20055145,-1.50734231,300001
301667,47.20321694,-1.50519466,300002
301667,47.20321694,-1.50519466,310001
301667,47.20581255,-1.50460127,310002
301667,47.20581255,-1.50460127,320001
301667,47.20757354,-1.50283774,320002
301667,47.20757354,-1.50283774,330001
301667,47.20775022,-1.49834362,330002
301667,47.20775022,-1.49834362,340001
301667,47.20802818,-1.49269369,340002
301667,47.20802818,-1.49269369,350001
301667,47.21070850,-1.49036106,350002
301668,47.21070850,-1.49036106,10001
301668,47.21029957,-1.49019964,10002
301668,47.21029957,-1.49019964,20001
301668,47.20805338,-1.49274836,20002
301668,47.20805338,-1.49274836,30001
301668,47.20779161,-1.49899419,30002
301668,47.20779161,-1.49899419,40001
301668,47.20745581,-1.50339759,40002
301668,47.20745581,-1.50339759,50001
301668,47.20578516,-1.50461252,50002
301668,47.20578516,-1.50461252,60001
301668,47.20262959,-1.50552252,60002
301668,47.20262959,-1.50552252,70001
301668,47.20005703,-1.50758430,70002
301668,47.20005703,-1.50758430,80001
301668,47.19748953,-1.50922341,80002
301668,47.19748953,-1.50922341,90001
301668,47.19500506,-1.51080226,90002
301668,47.19500506,-1.51080226,100001
301668,47.19389262,-1.51390665,100002
301668,47.19389262,-1.51390665,110001
301668,47.19497476,-1.51736712,110002
301668,47.19497476,-1.51736712,120001
301668,47.19324217,-1.51746699,120002
301668,47.19324217,-1.51746699,130001
301668,47.19242503,-1.52116058,130002
301668,47.19242503,-1.52116058,140001
301668,47.19124764,-1.52350682,140002
301668,47.19124764,-1.52350682,150001
301668,47.18987282,-1.51937797,150002
301668,47.18987282,-1.51937797,160001
301668,47.18640110,-1.52219292,160002
301668,47.18640110,-1.52219292,170001
301668,47.18493351,-1.52459721,170002
301668,47.18493351,-1.52459721,180001
301668,47.17844495,-1.53142085,180002
301668,47.17844495,-1.53142085,190001
301668,47.17604408,-1.53371745,190002
301668,47.17604408,-1.53371745,200001
301668,47.17310620,-1.53671467,200002
301668,47.17310620,-1.53671467,210001
301668,47.17088925,-1.53969772,210002
301668,47.17088925,-1.53969772,220001
301668,47.16852356,-1.54388481,220002
301668,47.16852356,-1.54388481,230001
301668,47.17043909,-1.54877835,230002
301668,47.17043909,-1.54877835,240001
301668,47.17424388,-1.55373028,240002
301668,47.17424388,-1.55373028,250001
301668,47.17672919,-1.55587903,250002
301668,47.17672919,-1.55587903,260001
301668,47.18003636,-1.55902569,260002
301668,47.18003636,-1.55902569,270001
301668,47.18125779,-1.56072624,270002
301668,47.18125779,-1.56072624,280001
301668,47.18370301,-1.56299159,280002
301668,47.18370301,-1.56299159,290001
301668,47.18781457,-1.56631667,290002
301668,47.18781457,-1.56631667,300001
301668,47.19021297,-1.56863199,300002
301668,47.19021297,-1.56863199,310001
301668,47.19126931,-1.56988501,310002
301668,47.19126931,-1.56988501,320001
301668,47.19379947,-1.57070393,320002
301668,47.19379947,-1.57070393,330001
301668,47.19592853,-1.57192971,330002
301668,47.19592853,-1.57192971,340001
301668,47.19486957,-1.57791753,340002
301668,47.19486957,-1.57791753,350001
301668,47.19389059,-1.58181002,350002
301668,47.19389059,-1.58181002,360001
301668,47.19123402,-1.58444312,360002
301668,47.19123402,-1.58444312,370001
301668,47.19147608,-1.58288850,370002
331670,47.16361709,-1.53552655,10001
331670,47.16475974,-1.53609779,10002
331670,47.16475974,-1.53609779,20001
331670,47.16519976,-1.53961605,20002
331670,47.16519976,-1.53961605,30001
331670,47.16536360,-1.54250688,30002
331670,47.16536360,-1.54250688,40001
331670,47.16582761,-1.54584210,40002
331670,47.16582761,-1.54584210,50001
331670,47.16661658,-1.54995374,50002
331670,47.16661658,-1.54995374,60001
331670,47.16696386,-1.55567106,60002
331670,47.16696386,-1.55567106,70001
331670,47.16813810,-1.55876763,70002
331670,47.16813810,-1.55876763,80001
331670,47.17135797,-1.55810374,80002
331670,47.17135797,-1.55810374,90001
331670,47.17254418,-1.55738432,90002
331670,47.17254418,-1.55738432,100001
331670,47.17469617,-1.55979952,100002
331670,47.17469617,-1.55979952,110001
331670,47.17776243,-1.56287593,110002
331670,47.17776243,-1.56287593,120001
331670,47.17995588,-1.56433028,120002
331670,47.17995588,-1.56433028,130001
331670,47.18203740,-1.56350437,130002
331670,47.18203740,-1.56350437,140001
331670,47.18370301,-1.56299159,140002
331670,47.18370301,-1.56299159,150001
331670,47.18447747,-1.56299516,150002
331869,47.16803754,-1.52512222,10001
331869,47.16661350,-1.53105489,10002
331869,47.16661350,-1.53105489,20001
331869,47.16475974,-1.53609779,20002
331869,47.16475974,-1.53609779,30001
331869,47.16519976,-1.53961605,30002
331869,47.16519976,-1.53961605,40001
331869,47.16536360,-1.54250688,40002
331869,47.16536360,-1.54250688,50001
331869,47.16582761,-1.54584210,50002
331869,47.16582761,-1.54584210,60001
331869,47.16661658,-1.54995374,60002
331869,47.16661658,-1.54995374,70001
331869,47.16696386,-1.55567106,70002
331869,47.16696386,-1.55567106,80001
331869,47.16813810,-1.55876763,80002
331869,47.16813810,-1.55876763,90001
331869,47.17135797,-1.55810374,90002
331869,47.17135797,-1.55810374,100001
331869,47.17254418,-1.55738432,100002
331869,47.17254418,-1.55738432,110001
331869,47.17469617,-1.55979952,110002
331869,47.17469617,-1.55979952,120001
331869,47.17776243,-1.56287593,120002
331869,47.17776243,-1.56287593,130001
331869,47.17995588,-1.56433028,130002
331869,47.17995588,-1.56433028,140001
331869,47.18203740,-1.56350437,140002
331869,47.18203740,-1.56350437,150001
331869,47.18370301,-1.56299159,150002
331869,47.18370301,-1.56299159,160001
331869,47.18447747,-1.56299516,160002
332627,47.18447747,-1.56299516,10001
332627,47.18239226,-1.56339812,10002
332627,47.18239226,-1.56339812,20001
332627,47.17950302,-1.56413876,20002
332627,47.17950302,-1.56413876,30001
332627,47.17663471,-1.56213333,30002
332627,47.17663471,-1.56213333,40001
332627,47.17446836,-1.55961123,40002
332627,47.17446836,-1.55961123,50001
332627,47.17228043,-1.55719343,50002
332627,47.17228043,-1.55719343,60001
332627,47.17085638,-1.55882010,60002
332627,47.17085638,-1.55882010,70001
332627,47.16802041,-1.55878549,70002
332627,47.16802041,-1.55878549,80001
332627,47.16666215,-1.55473787,80002
332627,47.16666215,-1.55473787,90001
332627,47.16650378,-1.54982669,90002
332627,47.16650378,-1.54982669,100001
332627,47.16578505,-1.54496739,100002
332627,47.16578505,-1.54496739,110001
332627,47.16514441,-1.54259665,110002
332627,47.16514441,-1.54259665,120001
332627,47.16356185,-1.53850706,120002
332627,47.16356185,-1.53850706,130001
332627,47.16368986,-1.53550540,130002
332627,47.16368986,-1.53550540,140001
332627,47.16676819,-1.53047177,140002
332627,47.16676819,-1.53047177,150001
332627,47.16731477,-1.52518896,150002
332627,47.16731477,-1.52518896,160001
332627,47.16803754,-1.52512222,160002
332628,47.18447747,-1.56299516,10001
332628,47.18239226,-1.56339812,10002
332628,47.18239226,-1.56339812,20001
332628,47.17950302,-1.56413876,20002
332628,47.17950302,-1.56413876,30001
332628,47.17663471,-1.56213333,30002
332628,47.17663471,-1.56213333,40001
332628,47.17446836,-1.55961123,40002
332628,47.17446836,-1.55961123,50001
332628,47.17228043,-1.55719343,50002
332628,47.17228043,-1.55719343,60001
332628,47.17085638,-1.55882010,60002
332628,47.17085638,-1.55882010,70001
332628,47.16802041,-1.55878549,70002
332628,47.16802041,-1.55878549,80001
332628,47.16666215,-1.55473787,80002
332628,47.16666215,-1.55473787,90001
332628,47.16650378,-1.54982669,90002
332628,47.16650378,-1.54982669,100001
332628,47.16578505,-1.54496739,100002
332628,47.16578505,-1.54496739,110001
332628,47.16514441,-1.54259665,110002
332628,47.16514441,-1.54259665,120001
332628,47.16356185,-1.53850706,120002
332628,47.16356185,-1.53850706,130001
332628,47.16368986,-1.53550540,130002
364282,47.19947445,-1.53413008,10001
364282,47.19718588,-1.54058482,10002
364282,47.19718588,-1.54058482,20001
364282,47.19610948,-1.54259464,20002
364282,47.19610948,-1.54259464,30001
364282,47.19549060,-1.54893202,30002
364282,47.19549060,-1.54893202,40001
364282,47.19475488,-1.55631788,40002
364282,47.19475488,-1.55631788,50001
364282,47.19455084,-1.56102030,50002
364282,47.19455084,-1.56102030,60001
364282,47.19564791,-1.56320121,60002
364282,47.19564791,-1.56320121,70001
364282,47.19525402,-1.56791628,70002
364282,47.19525402,-1.56791628,80001
364282,47.19449190,-1.57179837,80002
364282,47.19449190,-1.57179837,90001
364282,47.19382972,-1.57485520,90002
364282,47.19382972,-1.57485520,100001
364282,47.19147608,-1.58288850,100002
364282,47.19147608,-1.58288850,110001
364282,47.19087243,-1.58527547,110002
364282,47.19087243,-1.58527547,120001
364282,47.18907648,-1.58696721,120002
364282,47.18907648,-1.58696721,130001
364282,47.18644224,-1.58735545,130002
